id,gtfs_route_id,journey_ref,start_time,end_time,gtfs_route__date,gtfs_route__line_ref,gtfs_route__operator_ref,gtfs_route__route_short_name,gtfs_route__route_long_name,gtfs_route__route_mkt,gtfs_route__route_direction,gtfs_route__route_alternative,gtfs_route__agency_name,gtfs_route__route_type,makat_input
144582831,8941495,25801314_170526,2026-05-18T08:40:00+00:00,2026-05-18T09:29:54+00:00,2026-05-18,5214,15,524,לב הפארק/וייצמן-רעננה<->ת.רכבת בני ברק-בני ברק-1#,10524,1,#,מטרופולין,3,10524
144582473,8941496,41657281_170526,2026-05-18T09:15:00+00:00,2026-05-18T10:02:46+00:00,2026-05-18,5216,15,524,ת.רכבת בני ברק-בני ברק<->קרית הספורט/וייצמן-רעננה-2#,10524,2,#,מטרופולין,3,10524
144582832,8941495,41657214_170526,2026-05-18T09:40:00+00:00,2026-05-18T10:29:54+00:00,2026-05-18,5214,15,524,לב הפארק/וייצמן-רעננה<->ת.רכבת בני ברק-בני ברק-1#,10524,1,#,מטרופולין,3,10524
144584588,8941496,41657286_170526,2026-05-18T10:15:00+00:00,2026-05-18T11:02:46+00:00,2026-05-18,5216,15,524,ת.רכבת בני ברק-בני ברק<->קרית הספורט/וייצמן-רעננה-2#,10524,2,#,מטרופולין,3,10524
144582833,8941495,41657219_170526,2026-05-18T10:40:00+00:00,2026-05-18T11:29:54+00:00,2026-05-18,5214,15,524,לב הפארק/וייצמן-רעננה<->ת.רכבת בני ברק-בני ברק-1#,10524,1,#,מטרופולין,3,10524
144584589,8941496,41657291_170526,2026-05-18T11:15:00+00:00,2026-05-18T12:02:46+00:00,2026-05-18,5216,15,524,ת.רכבת בני ברק-בני ברק<->קרית הספורט/וייצמן-רעננה-2#,10524,2,#,מטרופולין,3,10524
144586564,8941495,41657224_170526,2026-05-18T11:40:00+00:00,2026-05-18T12:29:54+00:00,2026-05-18,5214,15,524,לב הפארק/וייצמן-רעננה<->ת.רכבת בני ברק-בני ברק-1#,10524,1,#,מטרופולין,3,10524
144586567,8941496,41657296_170526,2026-05-18T12:15:00+00:00,2026-05-18T13:02:46+00:00,2026-05-18,5216,15,524,ת.רכבת בני ברק-בני ברק<->קרית הספורט/וייצמן-רעננה-2#,10524,2,#,מטרופולין,3,10524
144586619,8941495,41657229_170526,2026-05-18T12:40:00+00:00,2026-05-18T13:29:54+00:00,2026-05-18,5214,15,524,לב הפארק/וייצמן-רעננה<->ת.רכבת בני ברק-בני ברק-1#,10524,1,#,מטרופולין,3,10524
144582835,8941496,585243490_170526,2026-05-18T12:45:00+00:00,2026-05-18T13:32:46+00:00,2026-05-18,5216,15,524,ת.רכבת בני ברק-בני ברק<->קרית הספורט/וייצמן-רעננה-2#,10524,2,#,מטרופולין,3,10524
144584600,8941496,41657301_170526,2026-05-18T13:15:00+00:00,2026-05-18T14:02:46+00:00,2026-05-18,5216,15,524,ת.רכבת בני ברק-בני ברק<->קרית הספורט/וייצמן-רעננה-2#,10524,2,#,מטרופולין,3,10524
144586620,8941495,41657234_170526,2026-05-18T13:40:00+00:00,2026-05-18T14:29:54+00:00,2026-05-18,5214,15,524,לב הפארק/וייצמן-רעננה<->ת.רכבת בני ברק-בני ברק-1#,10524,1,#,מטרופולין,3,10524
144582474,8941496,585243491_170526,2026-05-18T13:45:00+00:00,2026-05-18T14:32:46+00:00,2026-05-18,5216,15,524,ת.רכבת בני ברק-בני ברק<->קרית הספורט/וייצמן-רעננה-2#,10524,2,#,מטרופולין,3,10524
144586568,8941496,41657306_170526,2026-05-18T14:15:00+00:00,2026-05-18T15:02:46+00:00,2026-05-18,5216,15,524,ת.רכבת בני ברק-בני ברק<->קרית הספורט/וייצמן-רעננה-2#,10524,2,#,מטרופולין,3,10524
144586621,8941495,41657239_170526,2026-05-18T14:40:00+00:00,2026-05-18T15:29:54+00:00,2026-05-18,5214,15,524,לב הפארק/וייצמן-רעננה<->ת.רכבת בני ברק-בני ברק-1#,10524,1,#,מטרופולין,3,10524
144582558,8941496,584662126_170526,2026-05-18T15:20:00+00:00,2026-05-18T16:07:46+00:00,2026-05-18,5216,15,524,ת.רכבת בני ברק-בני ברק<->קרית הספורט/וייצמן-רעננה-2#,10524,2,#,מטרופולין,3,10524
144586566,8941495,53400034_170526,2026-05-18T15:40:00+00:00,2026-05-18T16:29:54+00:00,2026-05-18,5214,15,524,לב הפארק/וייצמן-רעננה<->ת.רכבת בני ברק-בני ברק-1#,10524,1,#,מטרופולין,3,10524
144582834,8941496,41657316_170526,2026-05-18T16:15:00+00:00,2026-05-18T17:02:46+00:00,2026-05-18,5216,15,524,ת.רכבת בני ברק-בני ברק<->קרית הספורט/וייצמן-רעננה-2#,10524,2,#,מטרופולין,3,10524
144610377,8947910,53400021_180526,2026-05-19T02:40:00+00:00,2026-05-19T03:29:54+00:00,2026-05-19,5214,15,524,לב הפארק/וייצמן-רעננה<->ת.רכבת בני ברק-בני ברק-1#,10524,1,#,מטרופולין,3,10524
144610478,8947910,41657184_180526,2026-05-19T03:40:00+00:00,2026-05-19T04:29:54+00:00,2026-05-19,5214,15,524,לב הפארק/וייצמן-רעננה<->ת.רכבת בני ברק-בני ברק-1#,10524,1,#,מטרופולין,3,10524
144610477,8947910,1347508_180526,2026-05-19T04:10:00+00:00,2026-05-19T04:59:54+00:00,2026-05-19,5214,15,524,לב הפארק/וייצמן-רעננה<->ת.רכבת בני ברק-בני ברק-1#,10524,1,#,מטרופולין,3,10524
144728182,8947911,53400099_180526,2026-05-19T04:15:00+00:00,2026-05-19T05:02:46+00:00,2026-05-19,5216,15,524,ת.רכבת בני ברק-בני ברק<->קרית הספורט/וייצמן-רעננה-2#,10524,2,#,מטרופולין,3,10524
144725221,8947910,41657189_180526,2026-05-19T04:40:00+00:00,2026-05-19T05:29:54+00:00,2026-05-19,5214,15,524,לב הפארק/וייצמן-רעננה<->ת.רכבת בני ברק-בני ברק-1#,10524,1,#,מטרופולין,3,10524
144610481,8947910,585243400_180526,2026-05-19T05:10:00+00:00,2026-05-19T05:59:54+00:00,2026-05-19,5214,15,524,לב הפארק/וייצמן-רעננה<->ת.רכבת בני ברק-בני ברק-1#,10524,1,#,מטרופולין,3,10524
144696545,8947911,50252393_180526,2026-05-19T05:20:00+00:00,2026-05-19T06:07:46+00:00,2026-05-19,5216,15,524,ת.רכבת בני ברק-בני ברק<->קרית הספורט/וייצמן-רעננה-2#,10524,2,#,מטרופולין,3,10524
144725297,8947910,41657194_180526,2026-05-19T05:40:00+00:00,2026-05-19T06:29:54+00:00,2026-05-19,5214,15,524,לב הפארק/וייצמן-רעננה<->ת.רכבת בני ברק-בני ברק-1#,10524,1,#,מטרופולין,3,10524
144728179,8947911,41657266_180526,2026-05-19T06:15:00+00:00,2026-05-19T07:02:46+00:00,2026-05-19,5216,15,524,ת.רכבת בני ברק-בני ברק<->קרית הספורט/וייצמן-רעננה-2#,10524,2,#,מטרופולין,3,10524
144610374,8947910,25801312_180526,2026-05-19T06:40:00+00:00,2026-05-19T07:29:54+00:00,2026-05-19,5214,15,524,לב הפארק/וייצמן-רעננה<->ת.רכבת בני ברק-בני ברק-1#,10524,1,#,מטרופולין,3,10524
144724625,8947911,41657271_180526,2026-05-19T07:15:00+00:00,2026-05-19T08:02:46+00:00,2026-05-19,5216,15,524,ת.רכבת בני ברק-בני ברק<->קרית הספורט/וייצמן-רעננה-2#,10524,2,#,מטרופולין,3,10524
144610375,8947910,41657204_180526,2026-05-19T07:40:00+00:00,2026-05-19T08:29:54+00:00,2026-05-19,5214,15,524,לב הפארק/וייצמן-רעננה<->ת.רכבת בני ברק-בני ברק-1#,10524,1,#,מטרופולין,3,10524
144728180,8947911,41657276_180526,2026-05-19T08:15:00+00:00,2026-05-19T09:02:46+00:00,2026-05-19,5216,15,524,ת.רכבת בני ברק-בני ברק<->קרית הספורט/וייצמן-רעננה-2#,10524,2,#,מטרופולין,3,10524
144696543,8947910,25801314_180526,2026-05-19T08:40:00+00:00,2026-05-19T09:29:54+00:00,2026-05-19,5214,15,524,לב הפארק/וייצמן-רעננה<->ת.רכבת בני ברק-בני ברק-1#,10524,1,#,מטרופולין,3,10524
144725355,8947911,41657281_180526,2026-05-19T09:15:00+00:00,2026-05-19T10:02:46+00:00,2026-05-19,5216,15,524,ת.רכבת בני ברק-בני ברק<->קרית הספורט/וייצמן-רעננה-2#,10524,2,#,מטרופולין,3,10524
144610479,8947910,41657214_180526,2026-05-19T09:40:00+00:00,2026-05-19T10:29:54+00:00,2026-05-19,5214,15,524,לב הפארק/וייצמן-רעננה<->ת.רכבת בני ברק-בני ברק-1#,10524,1,#,מטרופולין,3,10524
144728181,8947911,41657286_180526,2026-05-19T10:15:00+00:00,2026-05-19T11:02:46+00:00,2026-05-19,5216,15,524,ת.רכבת בני ברק-בני ברק<->קרית הספורט/וייצמן-רעננה-2#,10524,2,#,מטרופולין,3,10524
144610376,8947910,41657219_180526,2026-05-19T10:40:00+00:00,2026-05-19T11:29:54+00:00,2026-05-19,5214,15,524,לב הפארק/וייצמן-רעננה<->ת.רכבת בני ברק-בני ברק-1#,10524,1,#,מטרופולין,3,10524
144610378,8947911,41657291_180526,2026-05-19T11:15:00+00:00,2026-05-19T12:02:46+00:00,2026-05-19,5216,15,524,ת.רכבת בני ברק-בני ברק<->קרית הספורט/וייצמן-רעננה-2#,10524,2,#,מטרופולין,3,10524
144725298,8947910,41657224_180526,2026-05-19T11:40:00+00:00,2026-05-19T12:29:54+00:00,2026-05-19,5214,15,524,לב הפארק/וייצמן-רעננה<->ת.רכבת בני ברק-בני ברק-1#,10524,1,#,מטרופולין,3,10524
144610482,8947911,41657296_180526,2026-05-19T12:15:00+00:00,2026-05-19T13:02:46+00:00,2026-05-19,5216,15,524,ת.רכבת בני ברק-בני ברק<->קרית הספורט/וייצמן-רעננה-2#,10524,2,#,מטרופולין,3,10524
144696544,8947910,41657229_180526,2026-05-19T12:40:00+00:00,2026-05-19T13:29:54+00:00,2026-05-19,5214,15,524,לב הפארק/וייצמן-רעננה<->ת.רכבת בני ברק-בני ברק-1#,10524,1,#,מטרופולין,3,10524
144730820,8947911,585243490_180526,2026-05-19T12:45:00+00:00,2026-05-19T13:32:46+00:00,2026-05-19,5216,15,524,ת.רכבת בני ברק-בני ברק<->קרית הספורט/וייצמן-רעננה-2#,10524,2,#,מטרופולין,3,10524
144725356,8947911,41657301_180526,2026-05-19T13:15:00+00:00,2026-05-19T14:02:46+00:00,2026-05-19,5216,15,524,ת.רכבת בני ברק-בני ברק<->קרית הספורט/וייצמן-רעננה-2#,10524,2,#,מטרופולין,3,10524
144610480,8947910,41657234_180526,2026-05-19T13:40:00+00:00,2026-05-19T14:29:54+00:00,2026-05-19,5214,15,524,לב הפארק/וייצמן-רעננה<->ת.רכבת בני ברק-בני ברק-1#,10524,1,#,מטרופולין,3,10524
144728184,8947911,585243491_180526,2026-05-19T13:45:00+00:00,2026-05-19T14:32:46+00:00,2026-05-19,5216,15,524,ת.רכבת בני ברק-בני ברק<->קרית הספורט/וייצמן-רעננה-2#,10524,2,#,מטרופולין,3,10524
144730819,8947911,41657306_180526,2026-05-19T14:15:00+00:00,2026-05-19T15:02:46+00:00,2026-05-19,5216,15,524,ת.רכבת בני ברק-בני ברק<->קרית הספורט/וייצמן-רעננה-2#,10524,2,#,מטרופולין,3,10524
144728091,8947910,41657239_180526,2026-05-19T14:40:00+00:00,2026-05-19T15:29:54+00:00,2026-05-19,5214,15,524,לב הפארק/וייצמן-רעננה<->ת.רכבת בני ברק-בני ברק-1#,10524,1,#,מטרופולין,3,10524
144728183,8947911,584662126_180526,2026-05-19T15:20:00+00:00,2026-05-19T16:07:46+00:00,2026-05-19,5216,15,524,ת.רכבת בני ברק-בני ברק<->קרית הספורט/וייצמן-רעננה-2#,10524,2,#,מטרופולין,3,10524
144728092,8947910,53400034_180526,2026-05-19T15:40:00+00:00,2026-05-19T16:29:54+00:00,2026-05-19,5214,15,524,לב הפארק/וייצמן-רעננה<->ת.רכבת בני ברק-בני ברק-1#,10524,1,#,מטרופולין,3,10524
144725357,8947911,41657316_180526,2026-05-19T16:15:00+00:00,2026-05-19T17:02:46+00:00,2026-05-19,5216,15,524,ת.רכבת בני ברק-בני ברק<->קרית הספורט/וייצמן-רעננה-2#,10524,2,#,מטרופולין,3,10524
144750880,8954321,53400021_190526,2026-05-20T02:40:00+00:00,2026-05-20T03:29:54+00:00,2026-05-20,5214,15,524,לב הפארק/וייצמן-רעננה<->ת.רכבת בני ברק-בני ברק-1#,10524,1,#,מטרופולין,3,10524
144841350,8954321,41657184_190526,2026-05-20T03:40:00+00:00,2026-05-20T04:29:54+00:00,2026-05-20,5214,15,524,לב הפארק/וייצמן-רעננה<->ת.רכבת בני ברק-בני ברק-1#,10524,1,#,מטרופולין,3,10524
144752527,8954321,1347508_190526,2026-05-20T04:10:00+00:00,2026-05-20T04:59:54+00:00,2026-05-20,5214,15,524,לב הפארק/וייצמן-רעננה<->ת.רכבת בני ברק-בני ברק-1#,10524,1,#,מטרופולין,3,10524
144749875,8954322,53400099_190526,2026-05-20T04:15:00+00:00,2026-05-20T05:02:46+00:00,2026-05-20,5216,15,524,ת.רכבת בני ברק-בני ברק<->קרית הספורט/וייצמן-רעננה-2#,10524,2,#,מטרופולין,3,10524
144750727,8954321,41657189_190526,2026-05-20T04:40:00+00:00,2026-05-20T05:29:54+00:00,2026-05-20,5214,15,524,לב הפארק/וייצמן-רעננה<->ת.רכבת בני ברק-בני ברק-1#,10524,1,#,מטרופולין,3,10524
144747480,8954321,585243400_190526,2026-05-20T05:10:00+00:00,2026-05-20T05:59:54+00:00,2026-05-20,5214,15,524,לב הפארק/וייצמן-רעננה<->ת.רכבת בני ברק-בני ברק-1#,10524,1,#,מטרופולין,3,10524
144750882,8954322,50252393_190526,2026-05-20T05:20:00+00:00,2026-05-20T06:07:46+00:00,2026-05-20,5216,15,524,ת.רכבת בני ברק-בני ברק<->קרית הספורט/וייצמן-רעננה-2#,10524,2,#,מטרופולין,3,10524
144750877,8954321,41657194_190526,2026-05-20T05:40:00+00:00,2026-05-20T06:29:54+00:00,2026-05-20,5214,15,524,לב הפארק/וייצמן-רעננה<->ת.רכבת בני ברק-בני ברק-1#,10524,1,#,מטרופולין,3,10524
144750856,8954322,41657266_190526,2026-05-20T06:15:00+00:00,2026-05-20T07:02:46+00:00,2026-05-20,5216,15,524,ת.רכבת בני ברק-בני ברק<->קרית הספורט/וייצמן-רעננה-2#,10524,2,#,מטרופולין,3,10524
144749872,8954321,25801312_190526,2026-05-20T06:40:00+00:00,2026-05-20T07:29:54+00:00,2026-05-20,5214,15,524,לב הפארק/וייצמן-רעננה<->ת.רכבת בני ברק-בני ברק-1#,10524,1,#,מטרופולין,3,10524
144841353,8954322,41657271_190526,2026-05-20T07:15:00+00:00,2026-05-20T08:02:46+00:00,2026-05-20,5216,15,524,ת.רכבת בני ברק-בני ברק<->קרית הספורט/וייצמן-רעננה-2#,10524,2,#,מטרופולין,3,10524
144841351,8954321,41657204_190526,2026-05-20T07:40:00+00:00,2026-05-20T08:29:54+00:00,2026-05-20,5214,15,524,לב הפארק/וייצמן-רעננה<->ת.רכבת בני ברק-בני ברק-1#,10524,1,#,מטרופולין,3,10524
144750732,8954322,41657276_190526,2026-05-20T08:15:00+00:00,2026-05-20T09:02:46+00:00,2026-05-20,5216,15,524,ת.רכבת בני ברק-בני ברק<->קרית הספורט/וייצמן-רעננה-2#,10524,2,#,מטרופולין,3,10524
144750832,8954321,25801314_190526,2026-05-20T08:40:00+00:00,2026-05-20T09:29:54+00:00,2026-05-20,5214,15,524,לב הפארק/וייצמן-רעננה<->ת.רכבת בני ברק-בני ברק-1#,10524,1,#,מטרופולין,3,10524
144749873,8954322,41657281_190526,2026-05-20T09:15:00+00:00,2026-05-20T10:02:46+00:00,2026-05-20,5216,15,524,ת.רכבת בני ברק-בני ברק<->קרית הספורט/וייצמן-רעננה-2#,10524,2,#,מטרופולין,3,10524
144750728,8954321,41657214_190526,2026-05-20T09:40:00+00:00,2026-05-20T10:29:54+00:00,2026-05-20,5214,15,524,לב הפארק/וייצמן-רעננה<->ת.רכבת בני ברק-בני ברק-1#,10524,1,#,מטרופולין,3,10524
144749874,8954322,41657286_190526,2026-05-20T10:15:00+00:00,2026-05-20T11:02:46+00:00,2026-05-20,5216,15,524,ת.רכבת בני ברק-בני ברק<->קרית הספורט/וייצמן-רעננה-2#,10524,2,#,מטרופולין,3,10524
144841352,8954321,41657219_190526,2026-05-20T10:40:00+00:00,2026-05-20T11:29:54+00:00,2026-05-20,5214,15,524,לב הפארק/וייצמן-רעננה<->ת.רכבת בני ברק-בני ברק-1#,10524,1,#,מטרופולין,3,10524
144750881,8954322,41657291_190526,2026-05-20T11:15:00+00:00,2026-05-20T12:02:46+00:00,2026-05-20,5216,15,524,ת.רכבת בני ברק-בני ברק<->קרית הספורט/וייצמן-רעננה-2#,10524,2,#,מטרופולין,3,10524
144750878,8954321,41657224_190526,2026-05-20T11:40:00+00:00,2026-05-20T12:29:54+00:00,2026-05-20,5214,15,524,לב הפארק/וייצמן-רעננה<->ת.רכבת בני ברק-בני ברק-1#,10524,1,#,מטרופולין,3,10524
144753200,8954322,41657296_190526,2026-05-20T12:15:00+00:00,2026-05-20T13:02:46+00:00,2026-05-20,5216,15,524,ת.רכבת בני ברק-בני ברק<->קרית הספורט/וייצמן-רעננה-2#,10524,2,#,מטרופולין,3,10524
144750879,8954321,41657229_190526,2026-05-20T12:40:00+00:00,2026-05-20T13:29:54+00:00,2026-05-20,5214,15,524,לב הפארק/וייצמן-רעננה<->ת.רכבת בני ברק-בני ברק-1#,10524,1,#,מטרופולין,3,10524
144752549,8954322,585243490_190526,2026-05-20T12:45:00+00:00,2026-05-20T13:32:46+00:00,2026-05-20,5216,15,524,ת.רכבת בני ברק-בני ברק<->קרית הספורט/וייצמן-רעננה-2#,10524,2,#,מטרופולין,3,10524
144753201,8954322,41657301_190526,2026-05-20T13:15:00+00:00,2026-05-20T14:02:46+00:00,2026-05-20,5216,15,524,ת.רכבת בני ברק-בני ברק<->קרית הספורט/וייצמן-רעננה-2#,10524,2,#,מטרופולין,3,10524
144752528,8954321,41657234_190526,2026-05-20T13:40:00+00:00,2026-05-20T14:29:54+00:00,2026-05-20,5214,15,524,לב הפארק/וייצמן-רעננה<->ת.רכבת בני ברק-בני ברק-1#,10524,1,#,מטרופולין,3,10524
144841354,8954322,585243491_190526,2026-05-20T13:45:00+00:00,2026-05-20T14:32:46+00:00,2026-05-20,5216,15,524,ת.רכבת בני ברק-בני ברק<->קרית הספורט/וייצמן-רעננה-2#,10524,2,#,מטרופולין,3,10524
144752546,8954322,41657306_190526,2026-05-20T14:15:00+00:00,2026-05-20T15:02:46+00:00,2026-05-20,5216,15,524,ת.רכבת בני ברק-בני ברק<->קרית הספורט/וייצמן-רעננה-2#,10524,2,#,מטרופולין,3,10524
144747479,8954321,41657239_190526,2026-05-20T14:40:00+00:00,2026-05-20T15:29:54+00:00,2026-05-20,5214,15,524,לב הפארק/וייצמן-רעננה<->ת.רכבת בני ברק-בני ברק-1#,10524,1,#,מטרופולין,3,10524
144752547,8954322,584662126_190526,2026-05-20T15:20:00+00:00,2026-05-20T16:07:46+00:00,2026-05-20,5216,15,524,ת.רכבת בני ברק-בני ברק<->קרית הספורט/וייצמן-רעננה-2#,10524,2,#,מטרופולין,3,10524
144750729,8954321,53400034_190526,2026-05-20T15:40:00+00:00,2026-05-20T16:29:54+00:00,2026-05-20,5214,15,524,לב הפארק/וייצמן-רעננה<->ת.רכבת בני ברק-בני ברק-1#,10524,1,#,מטרופולין,3,10524
144753202,8954322,41657316_190526,2026-05-20T16:15:00+00:00,2026-05-20T17:02:46+00:00,2026-05-20,5216,15,524,ת.רכבת בני ברק-בני ברק<->קרית הספורט/וייצמן-רעננה-2#,10524,2,#,מטרופולין,3,10524
144866112,8960450,41657183_210526,2026-05-21T02:35:00+00:00,2026-05-21T03:24:54+00:00,2026-05-21,5214,15,524,לב הפארק/וייצמן-רעננה<->ת.רכבת בני ברק-בני ברק-1#,10524,1,#,מטרופולין,3,10524
144866153,8960450,3962025_210526,2026-05-21T03:55:00+00:00,2026-05-21T04:44:54+00:00,2026-05-21,5214,15,524,לב הפארק/וייצמן-רעננה<->ת.רכבת בני ברק-בני ברק-1#,10524,1,#,מטרופולין,3,10524
144912599,8960451,41657260_210526,2026-05-21T04:10:00+00:00,2026-05-21T04:57:46+00:00,2026-05-21,5216,15,524,ת.רכבת בני ברק-בני ברק<->קרית הספורט/וייצמן-רעננה-2#,10524,2,#,מטרופולין,3,10524
144912598,8960450,47086801_210526,2026-05-21T04:35:00+00:00,2026-05-21T05:24:54+00:00,2026-05-21,5214,15,524,לב הפארק/וייצמן-רעננה<->ת.רכבת בני ברק-בני ברק-1#,10524,1,#,מטרופולין,3,10524
144866154,8960451,47086772_210526,2026-05-21T05:20:00+00:00,2026-05-21T06:07:46+00:00,2026-05-21,5216,15,524,ת.רכבת בני ברק-בני ברק<->קרית הספורט/וייצמן-רעננה-2#,10524,2,#,מטרופולין,3,10524
144863813,8960450,47086802_210526,2026-05-21T06:35:00+00:00,2026-05-21T07:24:54+00:00,2026-05-21,5214,15,524,לב הפארק/וייצמן-רעננה<->ת.רכבת בני ברק-בני ברק-1#,10524,1,#,מטרופולין,3,10524
144864160,8960451,36212307_210526,2026-05-21T06:40:00+00:00,2026-05-21T07:27:46+00:00,2026-05-21,5216,15,524,ת.רכבת בני ברק-בני ברק<->קרית הספורט/וייצמן-רעננה-2#,10524,2,#,מטרופולין,3,10524
144866114,8960451,47086774_210526,2026-05-21T07:20:00+00:00,2026-05-21T08:07:46+00:00,2026-05-21,5216,15,524,ת.רכבת בני ברק-בני ברק<->קרית הספורט/וייצמן-רעננה-2#,10524,2,#,מטרופולין,3,10524
144866111,8960450,3962029_210526,2026-05-21T07:55:00+00:00,2026-05-21T08:44:54+00:00,2026-05-21,5214,15,524,לב הפארק/וייצמן-רעננה<->ת.רכבת בני ברק-בני ברק-1#,10524,1,#,מטרופולין,3,10524
144865554,8960451,584770686_210526,2026-05-21T08:10:00+00:00,2026-05-21T08:57:46+00:00,2026-05-21,5216,15,524,ת.רכבת בני ברק-בני ברק<->קרית הספורט/וייצמן-רעננה-2#,10524,2,#,מטרופולין,3,10524
144866113,8960451,41657285_210526,2026-05-21T09:15:00+00:00,2026-05-21T10:02:46+00:00,2026-05-21,5216,15,524,ת.רכבת בני ברק-בני ברק<->קרית הספורט/וייצמן-רעננה-2#,10524,2,#,מטרופולין,3,10524
144863812,8960450,3962031_210526,2026-05-21T09:55:00+00:00,2026-05-21T10:44:54+00:00,2026-05-21,5214,15,524,לב הפארק/וייצמן-רעננה<->ת.רכבת בני ברק-בני ברק-1#,10524,1,#,מטרופולין,3,10524
144865788,8960451,41657290_210526,2026-05-21T10:15:00+00:00,2026-05-21T11:02:46+00:00,2026-05-21,5216,15,524,ת.רכבת בני ברק-בני ברק<->קרית הספורט/וייצמן-רעננה-2#,10524,2,#,מטרופולין,3,10524
144865553,8960450,47086805_210526,2026-05-21T10:35:00+00:00,2026-05-21T11:24:54+00:00,2026-05-21,5214,15,524,לב הפארק/וייצמן-רעננה<->ת.רכבת בני ברק-בני ברק-1#,10524,1,#,מטרופולין,3,10524
144863815,8960451,41657295_210526,2026-05-21T11:15:00+00:00,2026-05-21T12:02:46+00:00,2026-05-21,5216,15,524,ת.רכבת בני ברק-בני ברק<->קרית הספורט/וייצמן-רעננה-2#,10524,2,#,מטרופולין,3,10524
144863814,8960450,47086806_210526,2026-05-21T11:35:00+00:00,2026-05-21T12:24:54+00:00,2026-05-21,5214,15,524,לב הפארק/וייצמן-רעננה<->ת.רכבת בני ברק-בני ברק-1#,10524,1,#,מטרופולין,3,10524
144912600,8960451,41657300_210526,2026-05-21T12:15:00+00:00,2026-05-21T13:02:46+00:00,2026-05-21,5216,15,524,ת.רכבת בני ברק-בני ברק<->קרית הספורט/וייצמן-רעננה-2#,10524,2,#,מטרופולין,3,10524
